datetime	content	title	channels
2020-08-28 16:43:52	  【上海能源半年报：上半年净利润4.72亿元 同比下降1.91%】上海能源发布半年报，公司上半年实现营业收入36.35亿元，同比下降1.09%；归属于上市公司股东的净利润4.72亿元，同比下降1.91%；基本每股收益0.65元。		公司
2020-08-28 16:42:32	  【拓日新能：公司目前已建成四条光伏玻璃生产线 共计可实现日熔量900T/D】拓日新能在互动平台表示：近期为定期报告披露前的窗口期，公司暂未开展机构调研活动。公司目前已建成四条光伏玻璃生产线，共计可实现日熔量900T/D。		公司
2020-08-28 16:42:15	【我国今年新增近2.6万家代驾相关企业 同比增8%】天眼查专业版数据显示，我国共有超17万家经营范围含“代驾”，且状态为在业、存续、迁入、迁出的代驾相关企业。其中，有限责任公司占比达到8成。以工商登记为准，截至8月28日，我国今年共新增近2.6万家代驾相关企业（全部企业状态），较去年同期相比有近8%的小幅上涨。（证券时报）		行业
2020-08-28 16:41:40	中央和国家机关工委等三部门印发制止餐饮浪费行为行动方案。（新华社）		焦点
2020-08-28 16:41:33	  法国总统马克龙：不会放弃寻找解决黎巴嫩危机的办法。		国际
2020-08-28 16:41:21	  日本首相安倍晋三：后悔不能维持健康。		国际
2020-08-28 16:40:22	【祥鑫科技：目前已向小鹏汽车供应新能源汽车金属模具和金属结构件】祥鑫科技在互动平台表示：公司生产的精密汽车冲压模具、汽车金属结构件及组件、数控钣金件可应用于新能源汽车领域，目前已向小鹏汽车供应新能源汽车金属模具和金属结构件。		公司
2020-08-28 16:40:10	  【广发证券：上半年净利润57.5亿元 同比增长38.93%】广发证券公告，上半年公司实现营业收入142.06亿元，同比增长18.97%，归属于上市公司股东的净利润57.5亿元，同比增长38.93%。		公司
2020-08-28 16:39:56	日本首相安倍晋三：无论谁是继任者，他们都有可能解决修宪问题。		国际
2020-08-28 16:39:02	日本首相安倍晋三：与一些国家相比，我们能够较好地控制新冠疫情。		国际
2020-08-28 16:38:52	神州租车在港交所公告，上半年营收27.6亿元，上半年净亏损43.4亿元。		公司
2020-08-28 16:38:43	  【太阳纸业半年报：上半年净利润9.36亿元 同比增长5.61%】太阳纸业发布半年报，公司上半年实现营业收入104.28亿元，同比下降3.23%；归属于上市公司股东的净利润9.36亿元，同比增长5.61%；基本每股收益0.36元。		公司
2020-08-28 16:38:27	  獐子岛：今年上半年实现净利润3997万元，去年同期亏损2359万元。		公司
2020-08-28 16:37:13	日本首相安倍晋三表示，计划在健康好转后重返政坛。		国际
2020-08-28 16:35:14	据塔斯社：莫斯科市长表示，最坏的预期是在未来6个月内战胜新冠疫情。		国际
2020-08-28 16:34:05	交通银行：今年上半年实现净利润365.05亿元，同比下降14.61%。		公司
2020-08-28 16:33:45	日本首相安倍晋三：希望作为立法者继续制定政策。		国际
2020-08-28 16:32:46	日本首相安倍晋三：不会影响继任者的选择。		国际
2020-08-28 16:32:16	  【金丹科技：用于聚乳酸方面的乳酸销售量今年大幅增长】金丹科技在互动平台表示：用于聚乳酸方面的乳酸销售量今年大幅增长，浙江海正是公司重要客户。		公司
2020-08-28 16:31:52	  国务院发布中新广州知识城总体发展规划（2020—2035年）的批复。		宏观
2020-08-28 16:30:37	  江淮汽车：今年上半年净亏损1.47亿元，去年同期盈利1.25亿元。		公司
2020-08-28 16:30:26	  在岸人民币兑美元8月28日16:30收盘报6.8651，较上一交易日上涨143点。		市场
2020-08-28 16:29:30	  【日辰股份：持股6%股东拟减持不超1.5%】日辰股份公告，合计持股6%的公司股东融诚吾阳及其一致行动人德润壹号，拟以大宗交易方式减持147.91万股公司股份（占公司总股本1.50%），减持期间2020年9月3日-2021年3月2日。		公司
2020-08-28 16:28:30	  襄阳轴承：终止筹划重大资产重组，此前公司拟购买湖北三环锻造有限公司100.00%股份。		公司
2020-08-28 16:26:22	永辉超市：今年上半年实现净利润18.54亿元，同比增长35.36%。		公司
2020-08-28 16:26:09	  【澄天伟业董事长：暂无迹象表明美国将制裁中国智能卡及专用芯片行业】澄天伟业董事长冯学裕表示，目前暂无迹象表明美国将对中国智能卡及专用芯片行业采取制裁措施。 (证券时报)		公司
2020-08-28 16:25:49	日本首相安倍晋三：不会就可能接班人的具体名字发表评论。		国际
2020-08-28 16:25:31	【恒瑞医药：脯氨酸恒格列净片将于近期开展临床试验】恒瑞医药公告，公司及子公司上海恒瑞医药有限公司近日收到国家药监局核准签发的《药物临床试验批准通知书》，脯氨酸恒格列净片将于近期开展临床试验。脯氨酸恒格列净片拟适用于治疗2型糖尿病，与厄贝沙坦联合用药拟适用于治疗合并高血压的2型糖尿病肾病。		公司
2020-08-28 16:24:57	日本首相安倍晋三：相信下一任领导人将继续致力于抗击新冠疫情。		国际
2020-08-28 16:24:44	  浪潮信息：今年上半年实现净利润4.06亿元，同比增长48.45%。根据IDC数据，2020Q1浪潮存储实现逆势增长，整体出货量增速高达50%、闪存存储增速超460%，领跑中国存储市场。		公司
2020-08-28 16:24:09	【中国船舶半年报：上半年净利润1.34亿元 同比减少90.7%】中国船舶发布2020年半年度报告，公司实现营业收入232.16亿元，同比减少0.66%；实现归属于母公司股东的净利润1.34亿元，同比减少90.7%。		公司
2020-08-28 16:23:39	【谁是继任者？安倍不做评论】NHK刚刚报道，有日本记者问安倍谁是自己的继任者，安倍表示不做评论。（中国日报网）		国际
2020-08-28 16:22:53	【广州集中签约动工450多个重大项目，投资总额超过万亿元】8月28日上午，在2020年中国广州投资年会上，250多个重大项目集中签约，主要集中在人工智能、金融服务、总部经济等领域，其中包括百度、阿里巴巴等国内知名企业投资的项目，协议总投资额超6000亿元。当天在现场，还有200多个重大项目通过视频连线的方式集中动工，动工项目的投资总额超5000亿元。（央视新闻）		行业
2020-08-28 16:22:30	日本首相安倍晋三：在经济政策方面，安倍经济学的三支箭成功地促进了就业，结束了20年的通货紧缩。		国际
2020-08-28 16:22:15	南方航空：今年上半年净亏损81.74亿元，去年同期盈利16.9亿元。		
2020-08-28 16:22:12	  南方航空：今年上半年净亏损81.74亿元，去年同期盈利16.9亿元。		公司
2020-08-28 16:21:55	日本首相安倍晋三：要求自民党高管决定选举程序。		国际
2020-08-28 16:21:04	  日本首相安倍晋三：由于新冠疫情不再呈上升趋势，决定现在是退出的好时机。		国际
2020-08-28 16:20:12	日本首相安倍晋三：谁应该成为下一任领导人不是我说了算。		国际
2020-08-28 16:20:05	日本首相安倍晋三：在任期间将继续全力抗击新冠疫情。		国际
2020-08-28 16:19:46	  【外交部：愿与各方一道推动RCEP年内如期签署】外交部发言人赵立坚介绍，这次RCEP会议于8月27日以视频方式举行，会后发表的联合媒体声明强调，协定对疫后区域和全球经济复苏的重要作用，指出协定的签署将提振商业信心，促进亚太地区区域贸易投资和区域经济一体化，维持区域和全球产业链供应链稳定，展现本区域对开放包容基于规则的多边贸易体制的支持。会议还肯定了近期谈判取得的积极进展，承诺将继续努力，推动实现年内如期签署协定。（海外网）		宏观
2020-08-28 16:18:47	日本首相安倍晋三：考虑在治疗期间继续工作，但决定更好地避免政治真空。		国际
2020-08-28 16:18:15	【印度对华乙酰乙酰基衍生物产品发起反倾销调查】印度商工部公告决定对原产自中国的芳香族化合物或杂环化合物的乙酰乙酰基衍生物产品发起反倾销调查，产品英文名称为AcetoAcetyl Derivatives of Aromatic or Hetrocyclic Compounds，主要涉及印海关编码29242920和29242990项下产品。		其他
2020-08-28 16:18:01	日本首相安倍晋三：从六月份开始就在考虑我是否应该在接受治疗的同时履行首相的职责。		国际
2020-08-28 16:17:49	欧元兑美元EUR/USD突破1.19，日内涨0.67%，创逾一周新高。		市场
2020-08-28 16:16:37	【百联股份：上半年净利润2.63亿元 同比下降56.89%】百联股份公告，上半年公司实现营业收入188.26亿元，同比下降27.87%，归属于上市公司股东的净利润 2.63亿元，同比下降56.89%。基本每股收益0.15元。		公司
2020-08-28 16:16:03	金种子酒：今年上半年净亏损5436万元，去年同期亏损3178万元。		公司
2020-08-28 16:15:18	日本首相安倍晋三：在接受治疗期间想继续担任议员。		国际
2020-08-28 16:14:37	日本首相安倍晋三：任命新任首相之前将继续履行职责。		国际
2020-08-28 16:14:28	日本首相安倍晋三：在只剩一年任期的时候下台，我从心底向日本民众道歉。		国际
2020-08-28 16:14:19	王府井：今年上半年实现净利润470万元，同比下降99.33%。报告期内，公司已取得免税品经营资质，免税品经营将成为公司主要业务之一。		公司 焦点
2020-08-28 16:14:04	日本首相安倍晋三：为在疫情间辞职而道歉。		国际
2020-08-28 16:13:06	日本首相安倍晋三：认为这是让新政府接管的最佳时机。		国际
2020-08-28 16:12:44	  华森制药：董事、总经理刘小英和财务总监彭晓燕拟合计减持不超过0.92%。		公司
2020-08-28 16:12:08	日本首相安倍晋三28日下午在东京首相官邸召开记者会，宣布辞去首相职务。（新华社）		焦点
2020-08-28 16:11:49	日本首相安倍晋三：不希望疾病导致重大决策失误。		国际
2020-08-28 16:11:37	美元兑日元USD/JPY短线波动不大，日本首相安倍晋三宣布辞职。		市场
2020-08-28 16:11:18	【完美世界：上半年净利润12.71亿元 同比增长24.53%】完美世界公告，上半年公司实现营业收入51.44亿元，同比增长40.68%，归属于上市公司股东的净利润12.71亿元，同比增长24.53%。基本每股收益0.66元。		公司
2020-08-28 16:10:59	日本首相安倍晋三：如果感觉不好，就不能继续担任首相。		国际
2020-08-28 16:10:45	  【保隆科技：拟定增募资不超9.18亿元】保隆科技披露非公开发行股票预案，募资总额不超9.18亿元，用于年产2680万支车用传感器项目、补充流动资金。此次发行对象包括公司实控人陈洪凌、张祖秋在内的不超过35名特定对象。其中，陈洪凌和张祖秋同意合计出资8000万元认购此次非公开发行的股份。公司同时披露半年报，上半年实现净利6486万元，同比增长14.87%。		公司
